trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_zscore,distance_km_zscore,hour_x,day_of_week_x,month_x,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_km_log,duration_min_sqrt,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,fare_per_km,surge_flag_new,zone_name,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,hour_y,day_of_week_y,month_y,gender_encoded,ride_frequency,total_distance,avg_ride_distance,total_fare,avg_ride_fare,days_since_signup,ride_cancellation_rate,population_density,traffic_index,avg_speed_kmph,zone_type
T00553,R0292,5.83,32.17,85.19,2024-06-23,0,-0.5778950260452443,-0.543265901522713,0,6,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.456554161659308,1.9213246735826988,5.671860364994893,-0.5823634381867799,-0.543265901522713,-0.8260239807448307,0.2176639387820172,0.2248452012383901,0.1591995221027479,0,14.612349914236706,0,Zone_7,Diya Patel,37,Female,Jaipur,2020-06-28,141,19,4.39,0,6,6,0,Low,79.36,0.5628368794326241,1137.89,8.070141843971632,2254,0.1347517730496454,11070,0.64,45.2,Industrial
T00554,R0143,0.34,2.43,6.66,2023-10-27,0,-1.4963680470521286,-1.7770315687876879,0,4,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0360119837525,0.29266961396282,1.5588457268119895,-1.5150232285612903,-1.7770315687876879,-1.6527871555992573,0.00900733340418748,0.012383900928792572,0.01115093588211868,0,19.588235294117645,0,Zone_6,Meera Kumar,42,Other,Kolkata,2023-03-28,74,13,4.56,0,1,3,2,Low,49.11,0.6636486486486486,863.3199999999999,11.666486486486486,1251,0.17567567567567569,14627,0.54,37.6,Mixed
T00555,R0293,8.25,70.59,124.79,2023-01-06,0,-0.11474041466268202,0.0005798024447256225,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4.834613849850781,2.224623551524334,8.401785524517988,-0.1120549229845564,0.0005798024447256225,0.24204061837780094,0.32288234668934,0.3184984520123839,0.350457984866587,0,15.126060606060607,0,Zone_3,Arjun Kumar,39,Female,Delhi,2019-10-01,248,44,3.2,0,1,10,0,Medium,22.42,0.09040322580645162,401.42,1.6186290322580645,2525,0.1774193548387097,12971,2.11,38.0,Business
T00556,R0175,2.45,19.43,53.43,2024-06-09,0,-0.9493543810328751,-1.3028520500392184,0,6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9969154724461085,1.2383742310432684,4.407947368106838,-0.9595603685610884,-1.3028520500392184,-1.180192200235261,0.13327665001594216,0.0940402476780186,0.09577857427319793,0,21.80816326530612,0,Zone_10,Diya Patel,35,Male,Chennai,2022-08-18,98,8,3.48,0,3,8,1,Low,70.26,0.7169387755102041,1267.03,12.928877551020408,1473,0.08163265306122448,2440,1.54,35.4,Industrial
T00557,R0196,6.12,31.21,115.58,2023-01-05,0,-0.22245894927968712,-0.4780943088985159,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.758577732617404,1.9629077254238845,5.586591089385369,-0.2214372822020433,-0.4780943088985159,-0.8527116958712683,0.2984110957593793,0.23606811145510836,0.1544205495818399,0,18.88562091503268,0,Zone_10,Vivaan Das,18,Male,Hyderabad,2019-06-24,51,9,4.93,0,0,6,1,Low,95.95,1.8813725490196078,1623.43,31.831960784313726,2624,0.17647058823529413,2440,1.54,35.4,Industrial
T00558,R0145,8.76,84.65,94.17,2023-06-29,0,-0.4728665308377845,0.1151919136114172,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.555664766084252,2.278292400425001,9.200543462209176,-0.4757126688303161,0.1151919136114172,0.6329044461670826,0.24152407269635456,0.3382352941176471,0.42045001991238556,0,10.75,0,Zone_5,Saanvi Nair,36,Female,Jaipur,2022-12-09,222,43,4.3,0,4,12,0,Medium,46.34,0.20873873873873874,654.6600000000001,2.948918918918919,1360,0.19369369369369369,2590,1.31,43.9,Business
T00559,R0010,0.65,4.04,5.95,2023-07-19,0,-1.5046720817511594,-1.7073653835687181,0,2,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9387416595767009,0.5007752879124893,2.009975124224178,-1.523455527697492,-1.7073653835687181,-1.6080296333559612,0.007120841747263259,0.024380804953560375,0.01916567104739148,0,9.153846153846153,0,Zone_1,Vivaan Gupta,25,Female,Surat,2023-05-14,173,1,3.38,0,6,5,0,Medium,85.25,0.49277456647398843,1204.51,6.962485549132948,1204,0.005780346820809248,4921,2.43,30.9,Residential
T00560,R0106,8.79,44.59,85.75,2023-03-08,0,-0.5713453648741779,0.1219338025035754,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.4630304188269685,2.281361456542419,6.67757440991862,-0.5757126106990718,0.1219338025035754,-0.48075166629654636,0.2191518758635349,0.33939628482972134,0.22102747909199522,0,9.755403868031856,0,Zone_1,Aarav Patel,32,Other,Bengaluru,2021-11-25,6,1,4.03,0,3,11,2,Low,39.67,6.611666666666667,438.62,73.10333333333334,1739,0.16666666666666666,4921,2.43,30.9,Residential
T00561,R0278,9.52,81.51,158.21,2023-09-18,0,0.2761340073677531,0.28598643221276154,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.070224085507913,2.3532782073095637,9.028288874421332,0.28485696029974433,0.28598643221276154,0.5456133779410268,0.4116803060899139,0.36764705882352944,0.4048187972919156,0,16.6186974789916,0,Zone_9,Aarav Reddy,20,Female,Mumbai,2021-09-02,382,58,4.27,0,3,9,0,High,97.55,0.25536649214659685,2111.36,5.527120418848168,1823,0.1518324607329843,11037,1.83,56.1,Mixed
T00562,R0242,1.51,13.28,20.21,2024-06-13,0,-1.3378896383593577,-1.5140979019935128,0,3,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.0544727685765913,0.9202827531436926,3.6441734316577197,-1.3540969563140648,-1.5140979019935128,-1.351160375264001,0.0450100967159103,0.0576625386996904,0.06516328156113102,0,13.3841059602649,0,Zone_10,Kavya Iyer,34,Male,Ahmedabad,2022-06-05,445,8,4.54,0,6,6,1,High,26.27,0.05903370786516854,328.19,0.7375056179775281,1547,0.017977528089887642,2440,1.54,35.4,Industrial
T00563,R0211,6.04,52.85,79.74,2023-05-08,0,-0.6416372642279455,-0.4960726792776048,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.391234115424795,1.951608170169951,7.269800547470337,-0.6470902414153689,-0.4960726792776048,-0.25112611739615764,0.20318312254224677,0.23297213622291021,0.2621465551573079,0,13.201986754966887,0,Zone_5,Arjun Reddy,36,Female,Mumbai,2021-04-04,435,17,3.63,0,6,4,0,High,46.08,0.10593103448275862,645.88,1.4847816091954023,1974,0.03908045977011494,2590,1.31,43.9,Business
T00564,R0003,1.15,8.5,17.88,2023-01-26,0,-1.3651409071604026,-1.5950005686994126,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.9381031607173544,0.7654678421395714,2.9154759474226504,-1.3817691492539936,-1.5950005686994126,-1.484042956831054,0.0388192156445956,0.04373065015479876,0.04136798088410992,0,15.547826086956523,0,Zone_5,Kavya Reddy,34,Male,Pune,2023-05-04,45,9,3.76,0,3,5,1,Low,67.68,1.5040000000000002,971.71,21.593555555555557,1214,0.2,2590,1.31,43.9,Business
T00565,R0139,15.88,90.14,211.49,2023-09-04,0,0.8992874845006551,1.7152668773503281,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.358894928433641,2.826129489167811,9.494208761134336,0.9176356898445541,1.7152668773503281,0.7855248170463967,0.5532468912743118,0.6137770897832818,0.44777976901632816,0,13.31801007556675,0,Zone_9,Diya Gupta,44,Other,Kolkata,2023-10-09,155,7,4.39,0,0,10,2,Low,58.92,0.38012903225806455,1002.23,6.466,1056,0.04516129032258064,11037,1.83,56.1,Mixed
T00566,R0028,9.65,86.84,188.55,2023-09-29,0,0.6309852929573223,0.3152012840787812,0,4,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.244652841962344,2.365559892155434,9.318798205777396,0.6451892924016499,0.3152012840787812,0.693785796299268,0.4922946115421405,0.3726780185758514,0.43135205097570695,0,19.538860103626945,0,Zone_3,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,0,5,11,0,Medium,84.88,0.34088353413654615,1499.51,6.022128514056225,1023,0.08433734939759036,12971,2.11,38.0,Business
T00567,R0177,7.1,55.19,140.55,2024-02-06,0,0.06958576400876201,-0.25785927175467716,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.952653011557909,2.0918640616783932,7.4289972405433025,0.0751183648838033,-0.25785927175467716,-0.18607481177546648,0.3647571474120523,0.2739938080495356,0.2737953006770211,0,19.795774647887328,0,Zone_10,Ishaan Reddy,34,Other,Bengaluru,2023-02-15,489,63,4.48,0,2,2,2,High,115.74,0.23668711656441715,1866.76,3.8175051124744375,1292,0.12883435582822086,2440,1.54,35.4,Industrial
T00568,R0067,7.18,67.45,151.87,2023-04-01,0,0.20198248625246407,-0.23988090137558826,0,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0295878870129425,2.1016921506146558,8.212794895770866,0.20956009195676206,-0.23988090137558826,0.15474955015174513,0.39483473270273145,0.2770897832817337,0.3348267622461171,0,21.15181058495822,0,Zone_7,Saanvi Iyer,32,Male,Pune,2022-07-24,348,9,3.38,0,6,7,1,High,113.07,0.32491379310344826,1846.81,5.3069252873563215,1498,0.02586206896551724,11070,0.64,45.2,Industrial
T00569,R0077,13.66,71.95,231.84,2023-09-16,0,1.137297493127805,1.2163670993306115,0,5,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5.450351522403535,2.6851226964585053,8.482334584299302,1.1593220101568078,1.2163670993306115,0.2798482148069206,0.6073174620044638,0.5278637770897833,0.35722819593787336,0,16.972181551976576,0,Zone_3,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,0,5,9,1,High,146.85999999999999,0.3617241379310345,2343.82,5.7729556650246305,2549,0.17733990147783252,12971,2.11,38.0,Business
T00570,R0167,7.53,47.67,122.72,2023-08-08,0,-0.13895076934858877,-0.16122553096707426,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.818020947816869,2.143589361503588,6.904346457123947,-0.13663923173376363,-0.16122553096707426,-0.395128580265893,0.31738229354872993,0.29063467492260064,0.2363600159299084,0,16.297476759628154,0,Zone_9,Kavya Nair,44,Male,Hyderabad,2022-08-25,117,5,4.75,0,3,8,1,Low,64.31,0.5496581196581197,1075.55,9.192735042735043,1466,0.042735042735042736,11037,1.83,56.1,Mixed
T00571,R0167,9.65,81.83,191.62,2024-07-24,0,0.6668914711629906,0.3152012840787812,0,2,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.260719336132718,2.365559892155434,9.045993588324059,0.6816500788074787,0.3152012840787812,0.5545092829831725,0.5004516951854607,0.3726780185758514,0.40641178813221823,0,19.85699481865285,0,Zone_10,Kavya Nair,44,Male,Hyderabad,2022-08-25,117,5,4.75,0,3,8,1,Low,64.31,0.5496581196581197,1075.55,9.192735042735043,1466,0.042735042735042736,2440,1.54,35.4,Industrial
T00572,R0086,15.59,152.65,354.96,2024-04-19,0,2.577287284880862,1.6500952847261305,0,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.874818364988662,2.808800104202353,12.355160864998885,2.621553939240084,1.6500952847261305,2.523284267623068,0.9344510574981401,0.6025541795665635,0.7589605734767025,0,22.76844130853111,0,Zone_3,Vivaan Patel,23,Male,Hyderabad,2019-11-08,337,17,4.56,0,4,11,1,High,64.68,0.19192878338278935,1129.82,3.352581602373887,2487,0.050445103857566766,12971,2.11,38.0,Business
T00573,R0170,6.27,60.88,114.19,2024-02-15,0,-0.23871614397215585,-0.44438486443772435,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.746582938938415,1.9837562915454279,7.802563681252464,-0.23794558614474762,-0.44438486443772435,-0.027894500244811098,0.29471782336061214,0.24187306501547987,0.302120669056153,0,18.212121212121215,0,Zone_1,Saanvi Kumar,29,Other,Bengaluru,2020-05-20,28,3,3.68,0,2,5,2,Low,53.51,1.9110714285714285,943.71,33.70392857142857,2293,0.10714285714285714,4921,2.43,30.9,Residential
T00574,R0236,2.54,22.73,20.65,2023-11-05,0,-1.3327434760106627,-1.2826263833627434,0,6,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.075005454448499,1.264126727145683,4.767598976424087,-1.3488713061451512,-1.2826263833627434,-1.0884531794881325,0.046179190137102775,0.0975232198142415,0.1122062923138192,0,8.129921259842519,0,Zone_6,Arjun Gupta,28,Male,Ahmedabad,2020-08-10,61,1,3.36,0,0,8,1,Low,50.01,0.8198360655737704,768.54,12.599016393442623,2211,0.01639344262295082,14627,0.54,37.6,Mixed
T00575,R0141,3.88,25.14,92.56,2024-05-26,0,-0.4916968067046008,-0.9814886795130047,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.538602941715978,1.5851452198650557,5.01398045468867,-0.4948337978574772,-0.9814886795130047,-1.0214558946394716,0.23724625358699117,0.14938080495356038,0.12420350457984868,0,23.855670103092784,0,Zone_8,Arjun Das,25,Other,Jaipur,2019-07-08,53,0,4.29,0,0,7,2,Low,30.32,0.5720754716981132,542.7,10.239622641509435,2610,0.0,4516,1.93,31.0,Business
T00576,R0049,15.14,80.45,148.79,2023-08-31,0,0.165959349811598,1.5489669513437558,0,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.009234313180627,2.7813006628418027,8.969392398596462,0.17298054077436675,1.5489669513437558,0.5161456924889188,0.3866510787543841,0.585139318885449,0.39954201513341303,0,9.827608982826948,0,Zone_10,Meera Iyer,39,Male,Mumbai,2020-05-19,375,55,4.4,0,1,5,1,High,58.370000000000005,0.15565333333333334,980.4,2.6144,2294,0.14666666666666667,2440,1.54,35.4,Industrial
T00577,R0055,8.46,68.07,69.76,2023-01-09,0,-0.7583615829551669,0.04777302468983413,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.259293869291585,2.247072383063787,8.250454532933322,-0.7656174884284543,0.04777302468983413,0.17198536617090238,0.17666595812519928,0.3266253869969041,0.3379131819992035,0,8.245862884160756,0,Zone_6,Kavya Singh,32,Male,Delhi,2021-11-07,425,12,4.19,0,6,11,1,High,71.7,0.16870588235294118,1109.56,2.610729411764706,1757,0.02823529411764706,14627,0.54,37.6,Mixed
T00578,R0007,5.49,44.83,83.51,2024-02-09,0,-0.5975440095584439,-0.6196739756338409,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.436869870556391,1.8702625307159986,6.695520890864279,-0.6023159206499045,-0.6196739756338409,-0.47407973751493715,0.21320012753746415,0.211687306501548,0.2222222222222222,0,15.211293260473589,0,Zone_10,Ishaan Ghosh,18,Female,Mumbai,2021-03-26,458,82,4.03,0,4,3,0,High,39.620000000000005,0.08650655021834062,596.9200000000001,1.3033187772925765,1983,0.17903930131004367,2440,1.54,35.4,Industrial
T00579,R0249,12.87,127.32,191.9,2024-05-23,0,0.6701663017485239,1.0388306918371084,0,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.262171919911683,2.6297282343267403,11.283616441549224,0.6849754925513329,1.0388306918371084,1.8191177841307133,0.5011956637262196,0.4972910216718266,0.6328653922739944,0,14.910644910644912,0,Zone_1,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,0,4,3,1,High,64.71,0.1634090909090909,1080.53,2.728611111111111,1255,0.12121212121212122,4921,2.43,30.9,Residential
T00580,R0284,12.99,102.01,116.95,2024-06-21,0,-0.20643567105761357,1.065798247405742,0,4,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.770260805853684,2.63834278867739,10.1,-0.2051665078124714,1.065798247405742,1.115507294703493,0.30205122754809227,0.5019349845201239,0.5068697729988053,0,9.003079291762894,0,Zone_3,Vivaan Das,28,Female,Surat,2019-07-31,135,19,4.95,0,2,7,0,Low,60.91,0.45118518518518513,986.33,7.306148148148148,2587,0.14074074074074075,12971,2.11,38.0,Business
T00581,R0193,5.62,32.23,112.89,2023-12-21,0,-0.253920714547846,-0.5904591237678214,0,3,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.7352330702862595,1.890095369948917,5.677147170894902,-0.25338500709835593,-0.5904591237678214,-0.8243559985494285,0.29126368370708894,0.21671826625386997,0.15949820788530464,0,20.087188612099645,0,Zone_5,Kavya Singh,33,Female,Chennai,2022-01-03,389,68,4.41,0,0,1,0,High,56.09,0.14419023136246786,1005.6400000000001,2.5851928020565555,1700,0.17480719794344474,2590,1.31,43.9,Business
T00582,R0177,3.14,17.29,38.14,2024-08-10,0,-1.1281835226500312,-1.1477886055195767,0,5,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.66714496196793,1.420695787837223,4.158124577258358,-1.1411517119308359,-1.1477886055195767,-1.2396835652046112,0.09265065362950367,0.12074303405572757,0.08512544802867383,0,12.146496815286623,0,Zone_5,Ishaan Reddy,34,Other,Bengaluru,2023-02-15,489,63,4.48,0,2,2,2,High,115.74,0.23668711656441715,1866.76,3.8175051124744375,1292,0.12883435582822086,2590,1.31,43.9,Business
T00583,R0147,0.15,1.49,3.27,2023-02-10,0,-1.542566549955187,-1.8197301984380236,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.451613827240533,0.1397619423751587,1.2206555615733703,-1.555284487817238,-1.8197301984380236,-1.6789188766605605,0.0,0.005030959752321981,0.006471525288729589,0,21.8,0,Zone_5,Saanvi Nair,35,Other,Mumbai,2022-08-29,239,21,3.91,0,0,8,2,Medium,63.55,0.26589958158995813,1021.8,4.27531380753138,1462,0.08786610878661087,2590,1.31,43.9,Business
T00584,R0104,0.97,6.57,11.09,2024-03-04,0,-1.4445555488595843,-1.6354519020523628,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.492378664626701,0.6780335427498971,2.563201123595259,-1.4624104325424556,-1.6354519020523628,-1.537696384116496,0.020777978531193536,0.03676470588235294,0.031760254878534455,0,11.43298969072165,0,Zone_5,Diya Gupta,52,Male,Kolkata,2021-05-27,328,1,3.7,0,3,5,1,High,46.690000000000005,0.14234756097560977,765.39,2.3335060975609756,1921,0.003048780487804878,2590,1.31,43.9,Business
T00585,R0088,6.68,60.36,76.64,2023-08-03,0,-0.6778943171392067,-0.35224571624489376,0,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.35208275830081,2.038619547159581,7.769169839822013,-0.6839073221508963,-0.35224571624489376,-0.04235034593829813,0.19494632798384526,0.25773993808049533,0.2995320589406611,0,11.47305389221557,0,Zone_9,Diya Iyer,22,Other,Jaipur,2019-07-07,438,0,4.78,0,6,7,2,High,62.25,0.1421232876712329,893.76,2.0405479452054793,2611,0.0,11037,1.83,56.1,Mixed
T00586,R0040,3.5300000000000002,33.61,32.14,2024-06-26,0,-1.1983584637686011,-1.0601440499215184,0,2,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.500741011998417,1.5107219394949427,5.797413216254298,-1.2124105778705667,-1.0601440499215184,-0.7859924080551747,0.07670847061324264,0.1358359133126935,0.1663679808841099,0,9.104815864022662,0,Zone_3,Aarav Gupta,34,Other,Surat,2023-05-05,485,36,4.41,0,4,5,2,High,80.45,0.1658762886597938,1140.75,2.352061855670103,1213,0.07422680412371134,12971,2.11,38.0,Business
T00587,R0176,17.29,129.09,379.63,2024-02-04,0,2.8658232511133828,2.032135655281769,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.94182777466688,2.906354462402774,11.361778029868388,2.9145466430289444,2.032135655281769,1.8683232588950827,0.9999999999999999,0.668343653250774,0.6416766228594186,0,21.95662232504338,0,Zone_9,Kavya Gupta,43,Male,Mumbai,2019-05-24,260,13,3.95,0,4,5,1,Medium,91.05999999999999,0.3502307692307692,1638.07,6.3002692307692305,2655,0.05,11037,1.83,56.1,Mixed
T00588,R0103,8.29,74.64,139.36,2023-06-22,0,0.05566773402024565,0.009568987634269872,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.944210550715014,2.2289385528257473,8.63944442658207,0.06098535647242338,0.009568987634269872,0.35462941656745883,0.3615952811138272,0.32004643962848295,0.37061927518916765,0,16.810615199034984,0,Zone_7,Ishaan Gupta,37,Other,Surat,2022-11-24,175,14,3.07,0,3,11,2,Medium,71.43,0.40817142857142863,1236.44,7.065371428571429,1375,0.08,11070,0.64,45.2,Industrial
T00589,R0149,1.71,13.77,28.65,2023-10-05,0,-1.2391768878525693,-1.4691519760457905,0,3,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.3894621254437345,0.9969486348916096,3.7107950630558943,-1.2538594848921767,-1.4691519760457905,-1.3375385206682149,0.06743543415878414,0.06540247678018576,0.06760254878534448,0,16.75438596491228,0,Zone_6,Diya Reddy,30,Male,Jaipur,2019-09-14,89,8,4.57,0,5,9,1,Low,42.42,0.4766292134831461,661.12,7.428314606741573,2542,0.0898876404494382,14627,0.54,37.6,Mixed
T00590,R0067,15.09,133.2,145.23,2024-06-17,0,0.1243222180812464,1.537730469856825,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.985180724623787,2.7781979610042917,11.541230437002806,0.1307002803167931,1.537730469856825,1.9825800392801425,0.37719205016473584,0.5832043343653251,0.6621365989645559,0,9.624254473161033,0,Zone_6,Saanvi Iyer,32,Male,Pune,2022-07-24,348,9,3.38,0,6,7,1,High,113.07,0.32491379310344826,1846.81,5.3069252873563215,1498,0.02586206896551724,14627,0.54,37.6,Mixed
T00591,R0028,8.81,61.37,116.5,2023-08-24,0,-0.21169879164150637,0.1264283950983479,0,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.7664383335842135,2.2834022735772717,7.8339006886735545,-0.21051092275795122,0.1264283950983479,-0.014272645649025464,0.3008555638218727,0.34017027863777094,0.3045599362803664,0,13.223609534619749,0,Zone_4,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,0,5,11,0,Medium,84.88,0.34088353413654615,1499.51,6.022128514056225,1023,0.08433734939759036,4038,2.46,48.2,Business
T00592,R0098,11.52,78.71,114.56,2023-02-05,0,-0.234388689269844,0.7354456916899836,0,6,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.749789875598035,2.5273273656719524,8.871865643707642,-0.2335512894117975,0.7354456916899836,0.4677742088222507,0.29570092464661496,0.445046439628483,0.3908801274392672,0,9.944444444444445,0,Zone_5,Diya Singh,21,Other,Bengaluru,2023-04-29,286,56,3.5,0,5,4,2,Medium,70.87,0.24779720279720283,1071.75,3.7473776223776225,1219,0.1958041958041958,2590,1.31,43.9,Business
T00593,R0154,11.41,58.38,228.63,2023-08-24,0,1.09975389962937,0.7107254324187365,0,3,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.436469317930779,2.5185025992165158,7.6406805979572265,1.1211985168790517,0.7107254324187365,-0.09739375838657525,0.5987883940907641,0.44078947368421056,0.2896754281162884,0,20.03768624014023,0,Zone_4,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,0,0,3,2,High,138.62,0.2974678111587983,2059.52,4.419570815450644,2715,0.16952789699570817,4038,2.46,48.2,Business
T00594,R0187,9.48,82.32,229.76,2024-07-23,1,1.1129701802067007,0.2769972470232173,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.441378209388689,2.349468678892896,9.073036977771004,1.1346189366310342,0.2769972470232173,0.5681311375789582,0.6017908385588266,0.36609907120743035,0.4088510553564317,0,24.236286919831223,1,Zone_9,Saanvi Reddy,27,Other,Surat,2022-08-05,357,38,4.71,0,4,8,2,High,75.58,0.21170868347338936,1363.34,3.818879551820728,1486,0.10644257703081232,11037,1.83,56.1,Mixed
T00595,R0175,10.62,80.66,135.0,2024-01-16,0,0.004673943474084596,0.5331890249252336,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.912654885736052,2.4527277514237653,8.981091247727083,0.009203913889552155,0.5331890249252336,0.5219836301728268,0.35001062812201084,0.41021671826625383,0.4005874153723616,0,12.711864406779663,0,Zone_2,Diya Patel,35,Male,Chennai,2022-08-18,98,8,3.48,0,3,8,1,Low,70.26,0.7169387755102041,1267.03,12.928877551020408,1473,0.08163265306122448,6371,0.91,58.4,Residential
T00596,R0290,9.19,58.17,176.65,2023-09-09,0,0.49180499307215836,0.2118256543990199,0,5,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.179815322467036,2.321406847234633,7.626925986267338,0.5038592082878504,0.2118256543990199,-0.10323169607048348,0.46067594855988947,0.35487616099071206,0.2886300278773397,0,19.22198041349293,0,Zone_10,Saanvi Kumar,34,Other,Chennai,2020-05-06,169,4,4.28,0,2,5,2,Medium,68.22,0.40366863905325445,1077.67,6.376745562130178,2307,0.023668639053254437,2440,1.54,35.4,Industrial
T00597,R0019,2.47,20.08,56.95,2023-07-11,0,-0.908185082243314,-1.298357457444446,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.059580569785761,1.244154593958768,4.481071300481616,-0.9177551672097797,-1.298357457444446,-1.1621223931184024,0.14262939738548197,0.09481424148606814,0.09901433691756271,0,23.05668016194332,0,Zone_5,Kavya Patel,40,Other,Mumbai,2023-04-02,266,24,4.08,0,6,4,2,Medium,38.75,0.14567669172932332,632.99,2.3796616541353384,1246,0.09022556390977443,2590,1.31,43.9,Business
